,accuracy_gmm_correlation_gauss,accuracy_gmm_correlation_v_gauss,accuracy_gmm_voltage_gauss,accuracy_gmm_voltage_v_gauss,accuracy_hierarchical_correlation_gauss,accuracy_hierarchical_correlation_v_gauss,accuracy_hierarchical_voltage_gauss,accuracy_hierarchical_voltage_v_gauss,accuracy_kmeans_correlation_gauss,accuracy_kmeans_correlation_v_gauss,accuracy_kmeans_voltage_gauss,accuracy_kmeans_voltage_v_gauss,accuracy_kmedoids_correlation_gauss,accuracy_kmedoids_correlation_v_gauss,accuracy_kmedoids_voltage_gauss,accuracy_kmedoids_voltage_v_gauss,accuracy_spectral_correlation_gauss,accuracy_spectral_correlation_v_gauss,accuracy_spectral_voltage_gauss,accuracy_spectral_voltage_v_gauss,accuracy_gmm_correlation_laplace,accuracy_gmm_correlation_v_laplace,accuracy_gmm_voltage_laplace,accuracy_gmm_voltage_v_laplace,accuracy_hierarchical_correlation_laplace,accuracy_hierarchical_correlation_v_laplace,accuracy_hierarchical_voltage_laplace,accuracy_hierarchical_voltage_v_laplace,accuracy_kmeans_correlation_laplace,accuracy_kmeans_correlation_v_laplace,accuracy_kmeans_voltage_laplace,accuracy_kmeans_voltage_v_laplace,accuracy_kmedoids_correlation_laplace,accuracy_kmedoids_correlation_v_laplace,accuracy_kmedoids_voltage_laplace,accuracy_kmedoids_voltage_v_laplace,accuracy_spectral_correlation_laplace,accuracy_spectral_correlation_v_laplace,accuracy_spectral_voltage_laplace,accuracy_spectral_voltage_v_laplace,random_state,window_start,random_state_labels
0,0.9818709209572154,0.9912980420594634,0.9840464104423495,0.6693255982596084,0.9615663524292966,0.9767947788252357,0.8694706308919506,0.9180565627266135,0.9833212472806382,0.9898477157360406,0.9840464104423495,0.6693255982596084,0.8788977519941987,0.9724437998549673,0.4271211022480058,0.5402465554749819,0.9840464104423495,0.9963741841914431,0.9840464104423495,0.9956490210297317,0.9267585206671501,0.9767947788252357,0.9216823785351704,0.6613488034807832,0.7962291515591008,0.9282088469905729,0.4887599709934735,0.8259608411892676,0.9289340101522843,0.9673676577229877,0.9173313995649021,0.6620739666424945,0.6330674401740392,0.8665699782451052,0.41334300217548947,0.4452501812907904,0.9325598259608412,0.977519941986947,0.9311094996374184,0.9767947788252357,1885709471,0,1173222463
1,0.9796954314720813,0.9789702683103698,0.9862218999274837,0.9949238578680203,0.9586656997824511,0.8085569253081943,0.8520667150108775,0.9028281363306744,0.977519941986947,0.9637418419144308,0.9876722262509064,0.9949238578680203,0.8825235678027556,0.9412617839013778,0.35170413343002177,0.4909354604786077,0.9869470630891951,0.9978245105148659,0.9876722262509064,0.9978245105148659,0.9050036258158085,0.9441624365482234,0.9100797679477882,0.49891225525743294,0.8129079042784626,0.8636693255982596,0.6076867295141407,0.6011602610587382,0.90572878897752,0.9042784626540972,0.9231327048585932,0.6330674401740392,0.59680928208847,0.7693981145757796,0.3988397389412618,0.4720812182741117,0.9267585206671501,0.9738941261783901,0.9224075416968818,0.971718636693256,1561234711,96,1173222463
2,0.9854967367657723,0.9956490210297317,0.9825960841189267,0.6707759245830311,0.9448875997099347,0.9891225525743292,0.8520667150108775,0.9195068890500363,0.9854967367657723,0.9956490210297317,0.9854967367657723,0.6693255982596084,0.8774474256707759,0.9804205946337926,0.3944887599709935,0.5540246555474981,0.9854967367657723,0.9970993473531544,0.9847715736040609,0.9970993473531544,0.9202320522117476,0.977519941986947,0.911530094271211,0.9637418419144308,0.7643219724437998,0.8426395939086294,0.5090645395213923,0.8382886149383612,0.9238578680203046,0.9767947788252357,0.911530094271211,0.9637418419144308,0.43437273386511965,0.873821609862219,0.3560551124002901,0.4604786076867295,0.9282088469905729,0.9804205946337926,0.9260333575054387,0.977519941986947,398418263,192,1173222463
3,0.9840464104423495,0.994198694706309,0.9862218999274837,0.9949238578680203,0.9644670050761421,0.9912980420594634,0.8339376359680928,0.9100797679477882,0.9840464104423495,0.990572878897752,0.9847715736040609,0.9963741841914431,0.8730964467005076,0.9847715736040609,0.3749093546047861,0.6649746192893401,0.9854967367657723,0.9927483683828862,0.9825960841189267,0.994198694706309,0.934010152284264,0.9825960841189267,0.934010152284264,0.7251631617113851,0.6091370558375635,0.9013778100072516,0.602610587382161,0.8274111675126904,0.9311094996374184,0.9825960841189267,0.939811457577955,0.7251631617113851,0.4423495286439449,0.9137055837563451,0.3357505438723713,0.42857142857142855,0.9282088469905729,0.9876722262509064,0.9289340101522843,0.9891225525743292,1160081537,288,1173222463
4,0.9818709209572154,0.9912980420594634,0.9840464104423495,0.990572878897752,0.9651921682378535,0.9854967367657723,0.8462654097171863,0.9158810732414794,0.9818709209572154,0.9898477157360406,0.9862218999274837,0.9934735315445975,0.8295866569978245,0.981145757795504,0.4851341551849166,0.4807831762146483,0.9862218999274837,0.9927483683828862,0.9854967367657723,0.9927483683828862,0.934010152284264,0.9825960841189267,0.9369108049311095,0.5946337926033357,0.8259608411892676,0.9383611312545322,0.5025380710659898,0.8281363306744017,0.9369108049311095,0.9862218999274837,0.939811457577955,0.6569978245105149,0.45612762871646123,0.8484408992023206,0.41334300217548947,0.45467730239303844,0.9419869470630892,0.990572878897752,0.9427121102248006,0.9898477157360406,1977618667,384,1173222463
5,0.9840464104423495,0.9883973894126178,0.9898477157360406,0.9985496736765772,0.971718636693256,0.9231327048585932,0.8346627991298042,0.9376359680928209,0.9854967367657723,0.9869470630891951,0.9869470630891951,0.9985496736765772,0.9137055837563451,0.9564902102973168,0.59680928208847,0.8100072516316171,0.9898477157360406,1.0,0.9891225525743292,1.0,0.9238578680203046,0.9593908629441624,0.9267585206671501,0.9782451051486585,0.8143582306018854,0.9521392313270486,0.6279912980420594,0.8005801305293692,0.9274836838288615,0.9593908629441624,0.9325598259608412,0.9767947788252357,0.47353154459753444,0.8585931834662799,0.4176939811457578,0.5373459028281363,0.9456127628716461,0.9883973894126178,0.9456127628716461,0.9876722262509064,840791536,480,1173222463
6,0.981145757795504,0.994198694706309,0.9796954314720813,0.6744017403915881,0.9659173313995649,0.9586656997824511,0.823060188542422,0.9274836838288615,0.981145757795504,0.994198694706309,0.981145757795504,0.6744017403915881,0.8868745467730239,0.9593908629441624,0.47643219724437996,0.5337200870195794,0.9796954314720813,0.9985496736765772,0.9804205946337926,0.9970993473531544,0.9195068890500363,0.9644670050761421,0.9253081943437274,0.9651921682378535,0.8100072516316171,0.9347353154459753,0.646120377084844,0.7984046410442349,0.9224075416968818,0.9593908629441624,0.9260333575054387,0.9651921682378535,0.4408992023205221,0.8919506889050036,0.38578680203045684,0.4749818709209572,0.9325598259608412,0.9782451051486585,0.9282088469905729,0.9796954314720813,2032734713,576,1173222463
7,0.981145757795504,0.9854967367657723,0.9767947788252357,0.6744017403915881,0.9550398839738942,0.9847715736040609,0.8672951414068165,0.9253081943437274,0.981145757795504,0.9840464104423495,0.9804205946337926,0.6736765772298767,0.8687454677302393,0.9695431472081218,0.3981145757795504,0.5068890500362582,0.9782451051486585,0.9963741841914431,0.9782451051486585,0.9978245105148659,0.9151559100797679,0.9738941261783901,0.9122552574329225,0.6562726613488035,0.7766497461928934,0.889050036258158,0.6678752719361857,0.8129079042784626,0.9238578680203046,0.9702683103698332,0.9151559100797679,0.6577229876722263,0.4706308919506889,0.8600435097897027,0.34590282813633066,0.4960116026105874,0.9260333575054387,0.9782451051486585,0.9282088469905729,0.977519941986947,621707635,672,1173222463
8,0.9833212472806382,0.9767947788252357,0.9847715736040609,0.9978245105148659,0.9659173313995649,0.9920232052211748,0.8730964467005076,0.9289340101522843,0.9825960841189267,0.9753444525018129,0.9876722262509064,0.9978245105148659,0.889050036258158,0.9833212472806382,0.4017403915881073,0.6178390137781,0.9847715736040609,0.9956490210297317,0.9840464104423495,0.9963741841914431,0.9173313995649021,0.9260333575054387,0.9383611312545322,0.5736040609137056,0.8259608411892676,0.8905003625815808,0.6569978245105149,0.8056562726613488,0.9137055837563451,0.9173313995649021,0.9390862944162437,0.6656997824510514,0.5039883973894126,0.8498912255257433,0.3770848440899202,0.45685279187817257,0.9427121102248006,0.9825960841189267,0.9427121102248006,0.9833212472806382,1877991823,768,1173222463
9,0.9825960841189267,0.9891225525743292,0.9854967367657723,0.6707759245830311,0.971718636693256,0.9876722262509064,0.8259608411892676,0.9158810732414794,0.981145757795504,0.9883973894126178,0.9876722262509064,0.6729514140681654,0.8941261783901377,0.9789702683103698,0.5569253081943437,0.5134155184916607,0.9876722262509064,0.994198694706309,0.9883973894126178,0.9956490210297317,0.9332849891225525,0.9767947788252357,0.9260333575054387,0.6700507614213198,0.7882523567802756,0.9448875997099347,0.5286439448875997,0.8013052936910805,0.9405366207396664,0.9738941261783901,0.9245830311820159,0.6584481508339376,0.6482958665699783,0.8774474256707759,0.43364757070340826,0.43364757070340826,0.9369108049311095,0.9731689630166788,0.9369108049311095,0.971718636693256,991470358,864,1173222463
10,0.9869470630891951,0.9912980420594634,0.9847715736040609,0.9956490210297317,0.9593908629441624,0.9891225525743292,0.8774474256707759,0.9369108049311095,0.9876722262509064,0.9912980420594634,0.9854967367657723,0.9956490210297317,0.9166062364031907,0.971718636693256,0.3633067440174039,0.5322697606961566,0.9898477157360406,0.9978245105148659,0.9883973894126178,0.9970993473531544,0.9376359680928209,0.9702683103698332,0.9485134155184917,0.6823785351704134,0.8223350253807107,0.9521392313270486,0.5293691080493111,0.8614938361131255,0.9361856417693981,0.9702683103698332,0.9485134155184917,0.6656997824510514,0.45322697606961565,0.8919506889050036,0.406816533720087,0.3995649021029732,0.939811457577955,0.9854967367657723,0.9383611312545322,0.9796954314720813,248555690,960,1173222463
11,0.981145757795504,0.9963741841914431,0.9833212472806382,0.9963741841914431,0.9746192893401016,0.9854967367657723,0.8593183466279913,0.9383611312545322,0.981145757795504,0.9963741841914431,0.9854967367657723,0.9963741841914431,0.8875997099347354,0.9753444525018129,0.38796229151559103,0.4510514865844815,0.9876722262509064,0.9985496736765772,0.9876722262509064,0.9963741841914431,0.9129804205946338,0.9673676577229877,0.9173313995649021,0.962291515591008,0.8063814358230602,0.9108049311094997,0.6178390137781,0.7839013778100072,0.9173313995649021,0.9688179840464104,0.9173313995649021,0.962291515591008,0.5503988397389412,0.8375634517766497,0.3727338651196519,0.3937635968092821,0.9180565627266135,0.977519941986947,0.9180565627266135,0.9746192893401016,128339668,1056,1173222463
12,0.9847715736040609,0.994198694706309,0.9869470630891951,0.9985496736765772,0.9702683103698332,0.9949238578680203,0.8564176939811458,0.9448875997099347,0.9847715736040609,0.994198694706309,0.9869470630891951,0.9985496736765772,0.8527918781725888,0.9920232052211748,0.40464104423495284,0.3930384336475707,0.9883973894126178,0.9978245105148659,0.9862218999274837,0.9978245105148659,0.9332849891225525,0.9651921682378535,0.9202320522117476,0.6482958665699783,0.8005801305293692,0.9086294416243654,0.6439448875997099,0.8303118201595359,0.9296591733139956,0.9550398839738942,0.9202320522117476,0.659173313995649,0.35242929659173317,0.8651196519216824,0.38796229151559103,0.43509789702683105,0.939811457577955,0.9760696156635243,0.9376359680928209,0.9738941261783901,416035576,1152,1173222463
13,0.9738941261783901,0.9891225525743292,0.9789702683103698,0.9978245105148659,0.9586656997824511,0.9876722262509064,0.8426395939086294,0.9383611312545322,0.9746192893401016,0.9883973894126178,0.9840464104423495,0.9985496736765772,0.8810732414793329,0.9738941261783901,0.36838288614938364,0.5895576504713561,0.9804205946337926,0.9985496736765772,0.9789702683103698,0.9992748368382887,0.9325598259608412,0.9796954314720813,0.9187817258883249,0.6635242929659173,0.8020304568527918,0.9463379260333575,0.6490210297316896,0.8005801305293692,0.9311094996374184,0.9767947788252357,0.9202320522117476,0.6635242929659173,0.41116751269035534,0.883248730964467,0.4176939811457578,0.45685279187817257,0.9311094996374184,0.9804205946337926,0.9311094996374184,0.9804205946337926,354346867,1248,1173222463
